"﻿最高氣溫 (攝氏度) - 啟德跑道公園"
"Maximum Temperature (°C) - Kai Tak Runway Park"
年/Year,月/Month,日/Day,數值/Value,"數據完整性/data Completeness"
2017,11,13,23.0,C
2017,11,14,24.4,C
2017,11,15,24.1,C
2017,11,16,25.4,C
2017,11,17,26.1,C
2017,11,18,27.7,C
2017,11,19,20.9,C
2017,11,20,20.6,C
2017,11,21,21.7,#
2017,11,22,24.2,C
2017,11,23,21.5,#
2017,11,24,21.7,C
2017,11,25,19.8,C
2017,11,26,24.0,C
2017,11,27,22.3,#
2017,11,28,25.7,C
2017,11,29,25.9,C
2017,11,30,23.5,C
2017,12,1,23.7,C
2017,12,2,23.5,C
2017,12,3,23.3,C
2017,12,4,25.0,C
2017,12,5,21.3,C
2017,12,6,21.3,C
2017,12,7,22.9,C
2017,12,8,21.0,C
2017,12,9,18.7,C
2017,12,10,22.8,C
2017,12,11,22.4,C
2017,12,12,20.8,#
2017,12,13,19.4,#
2017,12,14,21.3,C
2017,12,15,21.9,C
2017,12,16,19.7,C
2017,12,17,14.6,C
2017,12,18,17.7,C
2017,12,19,18.2,#
2017,12,20,20.1,#
2017,12,21,17.0,#
2017,12,22,19.8,C
2017,12,23,21.1,C
2017,12,24,25.3,C
2017,12,25,20.0,C
2017,12,26,19.5,C
2017,12,27,20.0,C
2017,12,28,21.1,#
2017,12,29,21.6,C
2017,12,30,22.5,C
2017,12,31,22.7,C
2018,1,1,18.8,#
2018,1,2,19.3,#
2018,1,3,21.6,C
2018,1,4,20.0,#
2018,1,5,21.7,C
2018,1,6,17.0,C
2018,1,7,18.0,C
2018,1,8,19.0,C
2018,1,9,11.8,C
2018,1,10,17.3,C
2018,1,11,17.5,C
2018,1,12,16.3,#
2018,1,13,14.6,C
2018,1,14,17.2,C
2018,1,15,17.8,#
2018,1,16,23.1,C
2018,1,17,25.9,C
2018,1,18,21.5,#
2018,1,19,19.6,C
2018,1,20,20.0,C
2018,1,21,19.9,#
2018,1,22,21.8,C
2018,1,23,20.5,#
2018,1,24,18.6,#
2018,1,25,17.9,C
2018,1,26,17.7,C
2018,1,27,16.6,C
2018,1,28,19.3,#
2018,1,29,12.9,C
2018,1,30,11.0,C
2018,1,31,10.9,C
2018,2,1,12.9,#
2018,2,2,12.7,#
2018,2,3,12.4,C
2018,2,4,12.4,C
2018,2,5,12.8,C
2018,2,6,13.8,C
2018,2,7,16.7,C
2018,2,8,16.6,#
2018,2,9,16.6,C
2018,2,10,19.2,C
2018,2,11,20.4,C
2018,2,12,18.7,C
2018,2,13,17.2,#
2018,2,14,18.3,#
2018,2,15,22.2,C
2018,2,16,24.9,C
2018,2,17,18.1,C
2018,2,18,19.3,C
2018,2,19,22.4,#
2018,2,20,21.4,C
2018,2,21,19.0,C
2018,2,22,16.8,C
2018,2,23,16.6,C
2018,2,24,20.9,C
2018,2,25,25.7,C
2018,2,26,18.6,C
2018,2,27,21.1,C
2018,2,28,24.1,#
2018,3,1,22.6,C
2018,3,2,22.4,C
2018,3,3,22.7,C
2018,3,4,24.5,C
2018,3,5,24.9,#
2018,3,6,21.4,C
2018,3,7,20.0,C
2018,3,8,19.5,C
2018,3,9,17.7,#
2018,3,10,18.5,C
2018,3,11,20.9,C
2018,3,12,22.5,C
2018,3,13,23.5,#
2018,3,14,20.7,C
2018,3,15,26.1,C
2018,3,16,22.9,C
2018,3,17,22.0,C
2018,3,18,22.3,#
2018,3,19,24.9,C
2018,3,20,24.6,#
2018,3,21,24.4,C
2018,3,22,21.0,#
2018,3,23,22.4,C
2018,3,24,21.9,C
2018,3,25,23.0,#
2018,3,26,23.7,C
2018,3,27,24.4,C
2018,3,28,23.6,C
2018,3,29,24.0,#
2018,3,30,24.9,#
2018,3,31,24.6,C
2018,4,1,25.1,C
2018,4,2,25.2,C
2018,4,3,26.5,C
2018,4,4,25.6,C
2018,4,5,25.8,C
2018,4,6,28.0,C
2018,4,7,20.2,#
2018,4,8,22.0,#
2018,4,9,23.8,#
2018,4,10,24.9,#
2018,4,11,25.8,#
2018,4,12,27.6,C
2018,4,13,27.0,C
2018,4,14,29.2,C
2018,4,15,25.1,C
2018,4,16,19.6,C
2018,4,17,22.0,C
2018,4,18,23.9,C
2018,4,19,24.3,C
2018,4,20,24.3,C
2018,4,21,26.2,#
2018,4,22,26.2,#
2018,4,23,29.3,#
2018,4,24,25.6,#
2018,4,25,24.7,#
2018,4,26,23.8,C
2018,4,27,26.8,#
2018,4,28,25.8,C
2018,4,29,25.8,#
2018,4,30,27.8,#
2018,5,1,28.9,C
2018,5,2,32.6,C
2018,5,3,31.7,#
2018,5,4,24.4,C
2018,5,5,26.0,C
2018,5,6,30.3,C
2018,5,7,29.8,#
2018,5,8,27.1,C
2018,5,9,25.7,C
2018,5,10,23.8,C
2018,5,11,24.3,#
2018,5,12,27.7,C
2018,5,13,31.5,C
2018,5,14,32.1,#
2018,5,15,31.4,#
2018,5,16,31.7,C
2018,5,17,32.2,C
2018,5,18,33.1,C
2018,5,19,33.7,C
2018,5,20,34.0,C
2018,5,21,32.9,C
2018,5,22,31.5,C
2018,5,23,33.5,#
2018,5,24,31.2,C
2018,5,25,32.7,C
2018,5,26,34.1,C
2018,5,27,33.6,C
2018,5,28,35.2,C
2018,5,29,35.6,#
2018,5,30,35.1,#
2018,5,31,35.3,C
2018,6,1,31.2,#
2018,6,2,29.9,C
2018,6,3,29.8,C
2018,6,4,29.5,#
2018,6,5,29.4,#
2018,6,6,28.9,#
2018,6,7,28.6,#
2018,6,8,29.2,#
2018,6,9,31.8,C
2018,6,10,34.2,C
2018,6,11,32.8,#
2018,6,12,29.6,#
2018,6,13,27.8,#
2018,6,14,28.8,C
2018,6,15,29.0,C
2018,6,16,29.5,C
2018,6,17,29.7,C
2018,6,18,31.9,#
2018,6,19,31.3,C
2018,6,20,32.5,C
2018,6,21,31.7,C
2018,6,22,30.3,C
2018,6,23,29.7,C
2018,6,24,30.1,C
2018,6,25,30.0,#
2018,6,26,30.5,C
2018,6,27,31.6,C
2018,6,28,33.1,C
2018,6,29,32.7,C
2018,6,30,32.4,#
2018,7,1,33.0,C
2018,7,2,31.5,C
2018,7,3,30.1,C
2018,7,4,31.9,C
2018,7,5,31.0,C
2018,7,6,32.2,C
2018,7,7,31.4,C
2018,7,8,31.1,#
2018,7,9,30.4,#
2018,7,10,30.2,C
2018,7,11,33.7,C
2018,7,12,31.3,C
2018,7,13,28.3,#
2018,7,14,29.6,C
2018,7,15,28.6,C
2018,7,16,30.1,C
2018,7,17,33.1,C
2018,7,18,29.4,C
2018,7,19,29.5,C
2018,7,20,30.1,#
2018,7,21,32.1,#
2018,7,22,33.1,C
2018,7,23,30.4,C
2018,7,24,30.8,C
2018,7,25,30.9,C
2018,7,26,30.7,C
2018,7,27,30.8,#
2018,7,28,31.1,C
2018,7,29,32.3,#
2018,7,30,33.5,C
2018,7,31,33.3,C
2018,8,1,32.8,C
2018,8,2,33.0,C
2018,8,3,32.6,C
2018,8,4,32.4,C
2018,8,5,32.4,C
2018,8,6,32.0,#
2018,8,7,31.6,#
2018,8,8,32.1,C
2018,8,9,31.7,C
2018,8,10,29.4,C
2018,8,11,28.6,#
2018,8,12,29.2,C
2018,8,13,30.5,C
2018,8,14,29.6,C
2018,8,15,29.9,C
2018,8,16,29.1,C
2018,8,17,28.7,C
2018,8,18,32.1,C
2018,8,19,31.7,C
2018,8,20,29.8,#
2018,8,21,31.6,C
2018,8,22,32.9,C
2018,8,23,32.2,#
2018,8,24,32.4,#
2018,8,25,33.7,C
2018,8,26,32.1,C
2018,8,27,31.1,#
2018,8,28,28.5,#
2018,8,29,29.6,C
2018,8,30,28.9,C
2018,8,31,28.9,C
2018,9,1,27.7,C
2018,9,2,30.6,C
2018,9,3,31.3,C
2018,9,4,32.7,#
2018,9,5,34.0,C
2018,9,6,30.5,C
2018,9,7,31.3,#
2018,9,8,31.1,C
2018,9,9,29.4,#
2018,9,10,28.9,#
2018,9,11,32.4,#
2018,9,12,28.8,C
2018,9,13,29.3,C
2018,9,14,32.3,C
2018,9,15,34.9,C
2018,9,16,32.1,C
2018,9,17,28.2,C
2018,9,18,29.9,C
2018,9,19,31.6,C
2018,9,20,32.6,C
2018,9,21,31.9,#
2018,9,22,30.9,C
2018,9,23,30.7,C
2018,9,24,29.0,#
2018,9,25,29.5,C
2018,9,26,28.5,C
2018,9,27,28.9,#
2018,9,28,30.9,#
2018,9,29,31.1,C
2018,9,30,30.1,#
2018,10,1,28.7,C
2018,10,2,28.7,C
2018,10,3,28.7,C
2018,10,4,31.0,C
2018,10,5,30.7,C
2018,10,6,30.2,C
2018,10,7,29.1,C
2018,10,8,28.3,C
2018,10,9,28.1,C
2018,10,10,28.8,C
2018,10,11,25.3,C
2018,10,12,25.4,C
2018,10,13,25.5,C
2018,10,14,25.8,C
2018,10,15,26.1,C
2018,10,16,28.1,#
2018,10,17,26.2,C
2018,10,18,24.5,#
2018,10,19,25.4,C
2018,10,20,24.7,C
2018,10,21,26.3,#
2018,10,22,27.0,C
2018,10,23,27.2,C
2018,10,24,26.0,C
2018,10,25,26.7,C
2018,10,26,30.0,C
2018,10,27,27.8,C
2018,10,28,27.5,C
2018,10,29,29.5,#
2018,10,30,28.4,#
2018,10,31,27.3,#
2018,11,1,28.2,#
2018,11,2,25.0,C
2018,11,3,23.9,C
2018,11,4,24.9,C
2018,11,5,26.2,C
2018,11,6,26.0,#
2018,11,7,26.4,C
2018,11,8,28.6,C
2018,11,9,27.0,#
2018,11,10,24.6,#
2018,11,11,25.2,C
2018,11,12,29.1,C
2018,11,13,25.6,#
2018,11,14,24.3,C
2018,11,15,23.5,C
2018,11,16,24.4,C
2018,11,17,24.4,C
2018,11,18,25.1,C
2018,11,19,27.9,#
2018,11,20,23.6,#
2018,11,21,27.4,C
2018,11,22,21.9,C
2018,11,23,25.6,C
2018,11,24,22.8,#
2018,11,25,21.9,C
2018,11,26,21.4,#
2018,11,27,22.7,C
2018,11,28,21.6,C
2018,11,29,23.5,C
2018,11,30,22.7,#
2018,12,1,24.0,C
2018,12,2,24.4,C
2018,12,3,26.5,C
2018,12,4,28.2,C
2018,12,5,24.8,#
2018,12,6,24.8,C
2018,12,7,23.3,C
2018,12,8,19.7,C
2018,12,9,18.7,C
2018,12,10,19.2,#
2018,12,11,21.5,C
2018,12,12,16.2,C
2018,12,13,18.5,#
2018,12,14,18.4,#
2018,12,15,21.9,C
2018,12,16,22.2,C
2018,12,17,22.5,C
2018,12,18,19.7,#
2018,12,19,21.2,C
2018,12,20,24.3,C
2018,12,21,24.4,C
2018,12,22,25.7,C
2018,12,23,22.7,C
2018,12,24,19.0,#
2018,12,25,21.5,C
2018,12,26,23.6,C
2018,12,27,22.9,C
2018,12,28,20.4,#
2018,12,29,16.1,C
2018,12,30,16.8,C
2018,12,31,16.1,#
2019,1,1,18.1,#
2019,1,2,16.6,C
2019,1,3,17.5,C
2019,1,4,20.7,C
2019,1,5,23.8,C
2019,1,6,19.6,C
2019,1,7,19.3,#
2019,1,8,20.4,#
2019,1,9,18.1,C
2019,1,10,20.8,C
2019,1,11,22.4,C
2019,1,12,24.4,C
2019,1,13,18.9,C
2019,1,14,18.8,C
2019,1,15,22.5,C
2019,1,16,21.1,C
2019,1,17,20.6,#
2019,1,18,18.1,C
2019,1,19,21.5,C
2019,1,20,23.4,C
2019,1,21,20.8,#
2019,1,22,21.2,C
2019,1,23,19.0,C
2019,1,24,18.6,C
2019,1,25,21.1,#
2019,1,26,20.2,C
2019,1,27,18.1,C
2019,1,28,19.9,#
2019,1,29,19.5,C
2019,1,30,21.1,C
2019,1,31,26.1,#
2019,2,1,21.8,C
2019,2,2,19.7,C
2019,2,3,23.7,C
2019,2,4,25.0,C
2019,2,5,21.8,C
2019,2,6,23.4,C
2019,2,7,24.3,#
2019,2,8,24.1,C
2019,2,9,20.0,#
2019,2,10,18.8,C
2019,2,11,18.9,C
2019,2,12,21.0,#
2019,2,13,24.5,C
2019,2,14,21.9,C
2019,2,15,21.3,C
2019,2,16,25.4,C
2019,2,17,19.4,C
2019,2,18,19.7,#
2019,2,19,23.7,#
2019,2,20,24.5,C
2019,2,21,22.1,C
2019,2,22,24.7,C
2019,2,23,20.4,#
2019,2,24,19.4,C
2019,2,25,19.0,#
2019,2,26,19.6,C
2019,2,27,22.9,#
2019,2,28,24.6,#
2019,3,1,22.1,C
2019,3,2,22.5,C
2019,3,3,23.1,C
2019,3,4,21.9,C
2019,3,5,25.1,C
2019,3,6,21.4,C
2019,3,7,20.6,C
2019,3,8,17.4,C
2019,3,9,18.9,C
2019,3,10,19.0,C
2019,3,11,22.8,#
2019,3,12,22.8,C
2019,3,13,22.3,C
2019,3,14,21.5,C
2019,3,15,20.4,C
2019,3,16,21.8,C
2019,3,17,21.1,C
2019,3,18,23.5,C
2019,3,19,26.6,C
2019,3,20,24.8,#
2019,3,21,27.8,C
2019,3,22,26.6,C
2019,3,23,23.4,C
2019,3,24,18.0,#
2019,3,25,24.0,C
2019,3,26,23.2,#
2019,3,27,24.1,C
2019,3,28,26.4,#
2019,3,29,27.9,C
2019,3,30,23.5,#
2019,3,31,22.8,#
2019,4,1,20.8,#
2019,4,2,21.4,C
2019,4,3,23.9,C
2019,4,4,23.1,C
2019,4,5,28.6,C
2019,4,6,29.4,C
2019,4,7,29.1,#
2019,4,8,29.8,C
2019,4,9,29.7,C
2019,4,10,30.5,C
2019,4,11,29.8,C
2019,4,12,23.7,C
2019,4,13,22.4,#
2019,4,14,24.0,#
2019,4,15,23.4,C
2019,4,16,22.6,C
2019,4,17,26.3,#
2019,4,18,24.9,C
2019,4,19,27.9,C
2019,4,20,25.9,C
2019,4,21,28.8,C
2019,4,22,30.6,C
2019,4,23,31.4,#
2019,4,24,31.5,#
2019,4,25,31.3,#
2019,4,26,31.7,C
2019,4,27,26.4,C
2019,4,28,25.5,C
2019,4,29,28.1,C
2019,4,30,29.3,#
2019,5,1,28.4,C
2019,5,2,23.8,C
2019,5,3,23.9,C
2019,5,4,23.9,C
2019,5,5,22.5,C
2019,5,6,22.7,C
2019,5,7,21.5,#
2019,5,8,21.3,C
2019,5,9,26.4,C
2019,5,10,25.8,C
2019,5,11,26.7,#
2019,5,12,27.0,#
2019,5,13,25.5,C
2019,5,14,29.6,C
2019,5,15,28.6,C
2019,5,16,32.1,C
2019,5,17,31.2,C
2019,5,18,32.2,C
2019,5,19,33.0,C
2019,5,20,32.5,#
2019,5,21,26.2,#
2019,5,22,26.5,C
2019,5,23,26.1,C
2019,5,24,26.1,C
2019,5,25,28.6,C
2019,5,26,27.9,C
2019,5,27,28.0,#
2019,5,28,27.3,#
2019,5,29,25.7,C
2019,5,30,25.5,C
2019,5,31,27.8,#
2019,6,1,29.8,#
2019,6,2,31.5,C
2019,6,3,29.9,C
2019,6,4,32.1,C
2019,6,5,31.5,#
2019,6,6,33.1,C
2019,6,7,33.3,C
2019,6,8,32.3,C
2019,6,9,32.0,C
2019,6,10,31.7,#
2019,6,11,28.8,C
2019,6,12,29.6,C
2019,6,13,30.7,C
2019,6,14,32.7,#
2019,6,15,31.0,C
2019,6,16,28.3,C
2019,6,17,28.8,C
2019,6,18,29.9,C
2019,6,19,32.6,#
2019,6,20,33.2,#
2019,6,21,33.0,#
2019,6,22,33.0,#
2019,6,23,32.6,C
2019,6,24,30.5,C
2019,6,25,29.8,C
2019,6,26,32.6,#
2019,6,27,32.8,C
2019,6,28,32.0,C
2019,6,29,33.6,C
2019,6,30,33.5,C
2019,7,1,31.9,C
2019,7,2,30.8,C
2019,7,3,29.2,#
2019,7,4,31.7,C
2019,7,5,32.0,C
2019,7,6,31.1,C
2019,7,7,31.0,C
2019,7,8,31.1,#
2019,7,9,31.6,C
2019,7,10,30.1,#
2019,7,11,30.8,#
2019,7,12,32.1,#
2019,7,13,31.8,#
2019,7,14,31.8,#
2019,7,15,33.4,#
2019,7,16,33.1,#
2019,7,17,34.1,#
2019,7,18,32.8,#
2019,7,19,33.7,#
2019,7,20,32.2,#
2019,7,21,32.9,#
2019,7,22,31.0,#
2019,7,23,30.5,#
2019,7,24,30.9,#
2019,7,25,32.9,#
2019,7,26,33.7,#
2019,7,27,34.2,#
2019,7,28,32.8,C
2019,7,29,30.3,#
2019,7,30,30.4,#
2019,7,31,28.3,#
2019,8,1,28.3,C
2019,8,2,28.5,#
2019,8,3,27.8,C
2019,8,4,29.8,#
2019,8,5,31.8,C
2019,8,6,32.0,C
2019,8,7,31.8,C
2019,8,8,33.9,C
2019,8,9,35.6,#
2019,8,10,33.9,#
2019,8,11,33.4,C
2019,8,12,34.3,#
2019,8,13,34.2,#
2019,8,14,34.3,C
2019,8,15,33.1,#
2019,8,16,33.1,#
2019,8,17,30.8,#
2019,8,18,32.6,C
2019,8,19,31.4,C
2019,8,20,30.4,C
2019,8,21,31.7,C
2019,8,22,31.3,C
2019,8,23,31.3,C
2019,8,24,34.4,C
2019,8,25,33.1,C
2019,8,26,28.3,C
2019,8,27,30.5,C
2019,8,28,34.2,#
2019,8,29,30.1,C
2019,8,30,29.3,#
2019,8,31,30.1,C
2019,9,1,31.5,C
2019,9,2,28.8,C
2019,9,3,30.3,#
2019,9,4,28.4,#
2019,9,5,29.1,C
2019,9,6,31.3,C
2019,9,7,32.6,#
2019,9,8,33.1,C
2019,9,9,32.4,C
2019,9,10,31.2,#
2019,9,11,31.3,C
2019,9,12,32.5,C
2019,9,13,31.4,C
2019,9,14,32.3,C
2019,9,15,31.5,C
2019,9,16,31.4,C
2019,9,17,31.0,C
2019,9,18,31.3,C
2019,9,19,32.1,#
2019,9,20,32.7,C
2019,9,21,32.4,C
2019,9,22,31.1,#
2019,9,23,29.4,#
2019,9,24,28.7,C
2019,9,25,29.9,#
2019,9,26,29.3,C
2019,9,27,31.0,#
2019,9,28,31.9,C
2019,9,29,31.8,C
2019,9,30,35.1,#
2019,10,1,34.7,C
2019,10,2,34.0,#
2019,10,3,33.8,#
2019,10,4,31.8,#
2019,10,5,32.6,C
2019,10,6,28.9,#
2019,10,7,28.5,C
2019,10,8,30.0,#
2019,10,9,29.0,#
2019,10,10,29.0,#
2019,10,11,32.4,#
2019,10,12,31.4,#
2019,10,13,29.4,C
2019,10,14,28.3,#
2019,10,15,28.2,C
2019,10,16,27.0,C
2019,10,17,29.6,#
2019,10,18,30.3,C
2019,10,19,28.0,#
2019,10,20,27.5,#
2019,10,21,27.3,#
2019,10,22,26.3,C
2019,10,23,27.2,#
2019,10,24,28.3,C
2019,10,25,27.1,C
2019,10,26,26.9,#
2019,10,27,27.7,#
2019,10,28,28.0,#
2019,10,29,24.6,#
2019,10,30,26.1,#
2019,10,31,26.5,C
2019,11,1,28.4,#
2019,11,2,27.1,#
2019,11,3,27.5,C
2019,11,4,28.8,C
2019,11,5,26.8,C
2019,11,6,25.2,C
2019,11,7,27.3,C
2019,11,8,26.5,C
2019,11,9,24.9,#
2019,11,10,25.5,C
2019,11,11,25.6,C
2019,11,12,24.3,#
2019,11,13,25.6,C
2019,11,14,25.1,#
2019,11,15,24.4,C
2019,11,16,24.8,C
2019,11,17,25.8,C
2019,11,18,30.1,#
2019,11,19,22.6,C
2019,11,20,25.3,#
2019,11,21,25.4,#
2019,11,22,26.7,C
2019,11,23,26.1,C
2019,11,24,27.0,#
2019,11,25,25.7,C
2019,11,26,23.1,C
2019,11,27,23.7,C
2019,11,28,22.9,#
2019,11,29,22.2,C
2019,11,30,22.7,#
2019,12,1,26.7,C
2019,12,2,21.1,#
2019,12,3,19.3,C
2019,12,4,21.7,C
2019,12,5,18.8,#
2019,12,6,20.7,C
2019,12,7,20.3,#
2019,12,8,19.7,C
2019,12,9,20.8,C
2019,12,10,21.2,C
2019,12,11,23.3,C
2019,12,12,20.9,#
2019,12,13,21.1,#
2019,12,14,22.9,C
2019,12,15,20.2,C
2019,12,16,23.3,#
2019,12,17,26.2,C
2019,12,18,26.8,C
2019,12,19,20.7,#
2019,12,20,20.1,C
2019,12,21,21.8,#
2019,12,22,23.7,C
2019,12,23,20.6,C
2019,12,24,22.5,C
2019,12,25,21.4,#
2019,12,26,25.7,C
2019,12,27,21.5,#
2019,12,28,19.7,C
2019,12,29,19.4,#
2019,12,30,22.4,C
2019,12,31,20.3,#
2020,1,1,18.5,#
2020,1,2,22.8,#
2020,1,3,21.4,C
2020,1,4,20.6,C
2020,1,5,21.3,#
2020,1,6,23.3,C
2020,1,7,25.3,#
2020,1,8,26.9,C
2020,1,9,19.9,C
2020,1,10,21.0,C
2020,1,11,22.8,C
2020,1,12,22.7,#
2020,1,13,18.7,C
2020,1,14,21.5,#
2020,1,15,20.6,#
2020,1,16,21.1,#
2020,1,17,20.3,C
2020,1,18,19.9,C
2020,1,19,20.9,C
2020,1,20,20.5,#
2020,1,21,19.6,#
2020,1,22,22.7,#
2020,1,23,24.8,#
2020,1,24,21.7,C
2020,1,25,21.9,C
2020,1,26,20.4,C
2020,1,27,17.0,C
2020,1,28,17.0,#
2020,1,29,17.9,#
2020,1,30,18.9,#
2020,1,31,17.4,#
2020,2,1,16.8,#
2020,2,2,17.9,#
2020,2,3,19.8,C
2020,2,4,18.3,#
2020,2,5,17.9,#
2020,2,6,17.7,#
2020,2,7,19.9,#
2020,2,8,18.9,C
2020,2,9,19.6,C
2020,2,10,18.2,#
2020,2,11,18.7,C
2020,2,12,23.8,#
2020,2,13,20.5,#
2020,2,14,21.0,C
2020,2,15,22.3,C
2020,2,16,21.0,#
2020,2,17,17.6,#
2020,2,18,16.9,C
2020,2,19,17.8,C
2020,2,20,20.1,#
2020,2,21,20.5,C
2020,2,22,24.3,#
2020,2,23,22.8,C
2020,2,24,20.7,C
2020,2,25,25.5,C
2020,2,26,27.7,C
2020,2,27,21.3,#
2020,2,28,23.1,C
2020,2,29,25.9,C
2020,3,1,27.5,C
2020,3,2,21.9,C
2020,3,3,20.1,C
2020,3,4,21.4,C
2020,3,5,18.5,C
2020,3,6,19.1,C
2020,3,7,22.0,C
2020,3,8,22.9,C
2020,3,9,24.8,C
2020,3,10,27.0,C
2020,3,11,20.4,#
2020,3,12,19.8,C
2020,3,13,22.3,C
2020,3,14,23.9,#
2020,3,15,21.7,#
2020,3,16,20.9,#
2020,3,17,20.5,C
2020,3,18,21.6,C
2020,3,19,22.9,#
2020,3,20,22.1,#
2020,3,21,21.5,C
2020,3,22,28.8,C
2020,3,23,29.9,C
2020,3,24,23.7,C
2020,3,25,24.5,#
2020,3,26,24.7,#
2020,3,27,25.9,#
2020,3,28,26.1,#
2020,3,29,20.9,C
2020,3,30,21.5,#
2020,3,31,21.0,#
2020,4,1,21.2,#
2020,4,2,20.9,#
2020,4,3,21.3,C
2020,4,4,22.9,#
2020,4,5,20.1,C
2020,4,6,18.3,C
2020,4,7,20.9,#
2020,4,8,22.7,C
2020,4,9,23.5,#
2020,4,10,22.9,#
2020,4,11,22.7,C
2020,4,12,25.0,#
2020,4,13,23.5,#
2020,4,14,22.6,#
2020,4,15,26.8,C
2020,4,16,25.4,#
2020,4,17,25.7,#
2020,4,18,26.3,#
2020,4,19,30.4,#
2020,4,20,31.0,C
2020,4,21,26.9,#
2020,4,22,24.9,#
2020,4,23,21.5,C
2020,4,24,22.8,C
2020,4,25,22.4,#
2020,4,26,27.7,#
2020,4,27,26.5,C
2020,4,28,25.6,C
2020,4,29,25.4,#
2020,4,30,26.4,#
2020,5,1,28.8,#
2020,5,2,31.1,#
2020,5,3,33.1,C
2020,5,4,32.6,#
2020,5,5,31.5,C
2020,5,6,31.4,C
2020,5,7,31.6,#
2020,5,8,31.7,#
2020,5,9,32.1,#
2020,5,10,34.3,C
2020,5,11,30.1,#
2020,5,12,29.7,C
2020,5,13,28.0,C
2020,5,14,27.3,#
2020,5,15,29.1,#
2020,5,16,30.3,C
2020,5,17,33.5,#
2020,5,18,29.4,#
2020,5,19,30.1,C
2020,5,20,27.9,#
2020,5,21,29.1,#
2020,5,22,29.3,#
2020,5,23,26.4,#
2020,5,24,28.1,C
2020,5,25,27.5,C
2020,5,26,31.7,#
2020,5,27,32.1,#
2020,5,28,27.7,#
2020,5,29,29.1,#
2020,5,30,27.7,C
2020,5,31,31.5,#
2020,6,1,32.4,C
2020,6,2,31.4,C
2020,6,3,31.8,#
2020,6,4,32.3,C
2020,6,5,32.0,C
2020,6,6,29.5,#
2020,6,7,29.0,C
2020,6,8,29.1,C
2020,6,9,31.5,C
2020,6,10,32.5,#
2020,6,11,33.3,#
2020,6,12,31.9,#
2020,6,13,31.8,#
2020,6,14,31.0,#
2020,6,15,32.0,#
2020,6,16,31.1,#
2020,6,17,31.9,#
2020,6,18,31.9,#
2020,6,19,33.0,C
2020,6,20,33.0,C
2020,6,21,32.8,#
2020,6,22,33.4,#
2020,6,23,33.3,C
2020,6,24,32.9,C
2020,6,25,32.1,#
2020,6,26,32.1,#
2020,6,27,32.7,#
2020,6,28,33.3,#
2020,6,29,34.1,C
2020,6,30,33.7,#
2020,7,1,31.6,#
2020,7,2,31.8,C
2020,7,3,32.1,C
2020,7,4,32.9,C
2020,7,5,33.3,#
2020,7,6,32.6,#
2020,7,7,32.7,#
2020,7,8,31.8,C
2020,7,9,31.9,C
2020,7,10,31.4,C
2020,7,11,32.9,C
2020,7,12,33.9,C
2020,7,13,34.7,#
2020,7,14,35.3,C
2020,7,15,34.7,#
2020,7,16,33.8,C
2020,7,17,33.4,C
2020,7,18,33.6,#
2020,7,19,33.3,C
2020,7,20,33.8,#
2020,7,21,32.2,#
2020,7,22,32.1,C
2020,7,23,34.0,#
2020,7,24,35.6,C
2020,7,25,35.4,#
2020,7,26,35.1,C
2020,7,27,34.1,C
2020,7,28,35.9,#
2020,7,29,34.1,#
2020,7,30,33.0,#
2020,7,31,29.6,C
2020,8,1,29.4,C
2020,8,2,29.5,#
2020,8,3,27.7,C
2020,8,4,30.3,#
2020,8,5,29.6,#
2020,8,6,31.4,#
2020,8,7,31.6,C
2020,8,8,31.4,C
2020,8,9,32.9,C
2020,8,10,33.6,#
2020,8,11,32.5,#
2020,8,12,30.2,C
2020,8,13,30.4,C
2020,8,14,31.8,#
2020,8,15,32.5,C
2020,8,16,30.9,#
2020,8,17,30.2,#
2020,8,18,29.9,C
2020,8,19,27.8,C
2020,8,20,30.9,C
2020,8,21,32.1,#
2020,8,22,32.6,C
2020,8,23,31.5,C
2020,8,24,34.0,#
2020,8,25,34.4,C
2020,8,26,32.9,C
2020,8,27,31.3,C
2020,8,28,31.2,C
2020,8,29,32.4,C
2020,8,30,32.0,C
2020,8,31,32.3,C
2020,9,1,33.7,C
2020,9,2,35.1,C
2020,9,3,33.4,C
2020,9,4,30.8,C
2020,9,5,30.8,C
2020,9,6,30.8,#
2020,9,7,31.3,C
2020,9,8,28.9,#
2020,9,9,29.6,C
2020,9,10,33.0,C
2020,9,11,31.9,#
2020,9,12,32.5,C
2020,9,13,31.3,#
2020,9,14,29.7,C
2020,9,15,29.1,#
2020,9,16,31.3,C
2020,9,17,30.5,#
2020,9,18,30.7,C
2020,9,19,30.4,C
2020,9,20,31.3,C
2020,9,21,28.9,#
2020,9,22,29.9,C
2020,9,23,30.9,C
2020,9,24,30.0,C
2020,9,25,30.5,C
2020,9,26,28.3,C
2020,9,27,28.1,C
2020,9,28,27.6,C
2020,9,29,28.2,C
2020,9,30,30.6,C
2020,10,1,27.7,C
2020,10,2,28.5,C
2020,10,3,29.8,C
2020,10,4,30.3,C
2020,10,5,29.5,C
2020,10,6,27.4,C
2020,10,7,26.5,C
2020,10,8,27.9,C
2020,10,9,29.0,#
2020,10,10,28.6,C
2020,10,11,28.5,C
2020,10,12,29.2,C
2020,10,13,26.6,C
2020,10,14,26.6,C
2020,10,15,27.9,C
2020,10,16,30.1,C
