"﻿最高氣溫 (攝氏度) - 清水灣"
"Maximum Temperature (°C) - Clear Water Bay"
年/Year,月/Month,日/Day,數值/Value,"數據完整性/data Completeness"
2021,10,30,25.2,C
2021,10,31,25.0,#
2021,11,1,25.9,C
2021,11,2,25.6,C
2021,11,3,25.8,C
2021,11,4,26.1,C
2021,11,5,27.2,C
2021,11,6,29.9,C
2021,11,7,29.2,C
2021,11,8,24.5,C
2021,11,9,20.6,C
2021,11,10,22.6,C
2021,11,11,23.3,C
2021,11,12,24.4,#
2021,11,13,23.5,C
2021,11,14,23.2,C
2021,11,15,23.7,C
2021,11,16,24.2,C
2021,11,17,24.4,C
2021,11,18,25.1,C
2021,11,19,25.2,C
2021,11,20,24.5,C
2021,11,21,23.9,C
2021,11,22,22.5,C
2021,11,23,15.5,C
2021,11,24,19.8,C
2021,11,25,24.8,C
2021,11,26,24.2,C
2021,11,27,23.0,C
2021,11,28,22.8,C
2021,11,29,25.9,C
2021,11,30,23.8,C
2021,12,1,18.7,C
2021,12,2,19.6,C
2021,12,3,20.5,C
2021,12,4,20.2,C
2021,12,5,20.8,C
2021,12,6,21.5,C
2021,12,7,21.5,C
2021,12,8,20.8,C
2021,12,9,21.3,C
2021,12,10,22.5,C
2021,12,11,23.3,C
2021,12,12,23.5,C
2021,12,13,20.5,#
2021,12,14,21.9,C
2021,12,15,21.9,C
2021,12,16,24.3,C
2021,12,17,23.6,C
2021,12,18,19.2,#
2021,12,19,19.3,C
2021,12,20,19.1,C
2021,12,21,18.3,C
2021,12,22,21.7,C
2021,12,23,21.1,C
2021,12,24,21.6,C
2021,12,25,20.7,C
2021,12,26,18.1,C
2021,12,27,13.7,C
2021,12,28,17.8,C
2021,12,29,23.0,C
2021,12,30,21.0,#
2021,12,31,18.4,C
2022,1,1,18.2,C
2022,1,2,21.6,C
2022,1,3,19.4,C
2022,1,4,20.0,C
2022,1,5,22.1,C
2022,1,6,23.3,C
2022,1,7,19.4,C
2022,1,8,19.9,C
2022,1,9,19.4,C
2022,1,10,19.1,C
2022,1,11,18.1,C
2022,1,12,16.2,C
2022,1,13,18.7,C
2022,1,14,16.9,C
2022,1,15,18.1,C
2022,1,16,19.3,C
2022,1,17,17.3,C
2022,1,18,18.0,C
2022,1,19,20.2,#
2022,1,20,19.0,C
2022,1,21,18.4,C
2022,1,22,17.1,C
2022,1,23,20.6,C
2022,1,24,20.3,C
2022,1,25,18.7,C
2022,1,26,19.9,C
2022,1,27,19.6,C
2022,1,28,18.9,C
2022,1,29,19.9,C
2022,1,30,17.9,C
2022,1,31,14.7,C
2022,2,1,14.9,C
2022,2,2,15.8,C
2022,2,3,14.8,C
2022,2,4,16.9,C
2022,2,5,16.0,C
2022,2,6,16.3,C
2022,2,7,17.3,C
2022,2,8,17.6,C
2022,2,9,16.5,C
2022,2,10,17.2,C
2022,2,11,19.5,C
2022,2,12,19.8,C
2022,2,13,17.3,C
2022,2,14,22.2,C
2022,2,15,19.2,C
2022,2,16,16.6,C
2022,2,17,15.9,C
2022,2,18,16.3,C
2022,2,19,15.2,C
2022,2,20,8.4,C
2022,2,21,9.3,C
2022,2,22,11.9,C
2022,2,23,15.6,C
2022,2,24,15.7,#
2022,2,25,18.9,C
2022,2,26,20.0,C
2022,2,27,19.4,C
2022,2,28,20.8,C
2022,3,1,25.4,C
2022,3,2,22.0,C
2022,3,3,19.5,C
2022,3,4,22.9,#
2022,3,5,25.2,C
2022,3,6,19.2,C
2022,3,7,22.4,C
2022,3,8,20.1,C
2022,3,9,19.6,C
2022,3,10,22.7,C
2022,3,11,23.6,C
2022,3,12,23.4,C
2022,3,13,26.5,C
2022,3,14,26.3,C
2022,3,15,26.3,C
2022,3,16,23.0,C
2022,3,17,26.2,#
2022,3,18,27.3,C
2022,3,19,22.1,C
2022,3,20,20.9,C
2022,3,21,21.9,C
2022,3,22,22.5,C
2022,3,23,19.6,C
2022,3,24,17.9,C
2022,3,25,25.7,C
2022,3,26,27.6,C
2022,3,27,24.7,C
2022,3,28,17.2,C
2022,3,29,19.9,C
2022,3,30,22.8,C
2022,3,31,25.6,C
2022,4,1,20.3,C
2022,4,2,15.0,C
2022,4,3,20.3,#
2022,4,4,20.9,C
2022,4,5,23.0,C
2022,4,6,25.2,#
2022,4,7,24.8,C
2022,4,8,26.4,C
2022,4,9,24.6,C
2022,4,10,24.8,C
2022,4,11,29.0,C
2022,4,12,28.6,C
2022,4,13,27.8,#
2022,4,14,29.4,C
2022,4,15,24.1,C
2022,4,16,21.8,C
2022,4,17,22.2,C
2022,4,18,22.2,C
2022,4,19,20.2,C
2022,4,20,23.0,C
2022,4,21,26.0,C
2022,4,22,25.7,C
2022,4,23,27.4,C
2022,4,24,29.4,C
2022,4,25,28.9,C
2022,4,26,28.9,C
2022,4,27,30.3,C
2022,4,28,30.6,#
2022,4,29,30.5,#
2022,4,30,26.0,C
2022,5,1,23.5,C
2022,5,2,20.4,C
2022,5,3,23.6,C
2022,5,4,25.8,#
2022,5,5,26.6,C
2022,5,6,26.7,C
2022,5,7,27.6,C
2022,5,8,26.8,C
2022,5,9,27.0,C
2022,5,10,25.7,C
2022,5,11,25.4,C
2022,5,12,26.4,#
2022,5,13,27.9,C
2022,5,14,25.4,C
2022,5,15,23.1,C
2022,5,16,20.9,C
2022,5,17,26.1,C
2022,5,18,24.8,C
2022,5,19,28.2,C
2022,5,20,28.7,C
2022,5,21,29.6,C
2022,5,22,24.8,C
2022,5,23,24.1,C
2022,5,24,24.1,C
2022,5,25,26.8,C
2022,5,26,27.2,C
2022,5,27,27.8,C
2022,5,28,29.7,C
2022,5,29,29.8,C
2022,5,30,30.9,#
2022,5,31,30.0,C
2022,6,1,30.7,C
2022,6,2,30.7,C
2022,6,3,30.0,C
2022,6,4,30.8,C
2022,6,5,30.1,C
2022,6,6,30.5,C
2022,6,7,29.1,#
2022,6,8,27.5,#
2022,6,9,28.6,C
2022,6,10,26.8,C
2022,6,11,28.9,C
2022,6,12,29.8,C
2022,6,13,29.3,C
2022,6,14,28.6,C
2022,6,15,29.7,C
2022,6,16,30.2,C
2022,6,17,30.0,C
2022,6,18,29.4,C
2022,6,19,30.1,C
2022,6,20,29.7,C
2022,6,21,30.0,C
2022,6,22,31.7,C
2022,6,23,31.8,C
2022,6,24,32.1,C
2022,6,25,31.6,C
2022,6,26,31.2,C
2022,6,27,31.3,C
2022,6,28,32.6,#
2022,6,29,31.3,C
2022,6,30,28.4,C
2022,7,1,28.7,#
2022,7,2,27.7,C
2022,7,3,29.4,C
2022,7,4,28.9,#
2022,7,5,29.1,C
2022,7,6,29.7,C
2022,7,7,30.6,C
2022,7,8,31.9,C
2022,7,9,32.1,C
2022,7,10,33.1,C
2022,7,11,33.5,C
2022,7,12,33.5,C
2022,7,13,33.5,C
2022,7,14,32.2,C
2022,7,15,32.6,C
2022,7,16,32.2,C
2022,7,17,31.6,C
2022,7,18,31.8,C
2022,7,19,32.2,C
2022,7,20,33.4,C
2022,7,21,33.0,C
2022,7,22,34.2,C
2022,7,23,33.4,C
2022,7,24,34.6,C
2022,7,25,33.8,C
2022,7,26,32.5,C
2022,7,27,32.6,C
2022,7,28,33.8,C
2022,7,29,34.3,C
2022,7,30,32.3,C
2022,7,31,34.0,C
2022,8,1,35.1,C
2022,8,2,34.8,C
2022,8,3,31.3,#
2022,8,4,28.8,C
2022,8,5,31.4,#
2022,8,6,29.9,C
2022,8,7,30.6,C
2022,8,8,30.2,C
2022,8,9,28.5,#
2022,8,10,29.4,#
2022,8,11,30.5,C
2022,8,12,30.1,C
2022,8,13,32.1,C
2022,8,14,32.7,C
2022,8,15,32.8,C
2022,8,16,31.3,C
2022,8,17,30.9,C
2022,8,18,32.1,C
2022,8,19,30.7,C
2022,8,20,30.6,C
2022,8,21,31.7,#
2022,8,22,31.8,C
2022,8,23,33.8,C
2022,8,24,32.9,#
2022,8,25,28.2,#
2022,8,26,32.2,C
2022,8,27,32.2,C
2022,8,28,33.1,C
2022,8,29,32.4,C
2022,8,30,31.9,C
2022,8,31,33.3,C
2022,9,1,33.5,C
2022,9,2,31.6,C
2022,9,3,32.0,C
2022,9,4,32.4,C
2022,9,5,33.1,C
2022,9,6,33.9,#
2022,9,7,28.4,C
2022,9,8,32.1,C
2022,9,9,32.2,C
2022,9,10,31.4,C
2022,9,11,32.2,C
2022,9,12,34.8,C
2022,9,13,35.0,C
2022,9,14,34.4,C
2022,9,15,33.3,C
2022,9,16,32.6,C
2022,9,17,33.9,C
2022,9,18,33.2,C
2022,9,19,32.6,C
2022,9,20,29.8,C
2022,9,21,29.5,C
2022,9,22,29.9,C
2022,9,23,32.2,#
2022,9,24,29.5,C
2022,9,25,30.6,C
2022,9,26,31.0,C
2022,9,27,30.0,C
2022,9,28,29.2,#
2022,9,29,28.0,C
2022,9,30,27.5,C
2022,10,1,29.6,C
2022,10,2,30.3,C
2022,10,3,31.5,C
2022,10,4,31.8,C
2022,10,5,30.8,C
2022,10,6,29.7,C
2022,10,7,29.6,#
2022,10,8,28.1,C
2022,10,9,29.4,#
2022,10,10,25.8,#
2022,10,11,25.9,C
2022,10,12,26.8,#
2022,10,13,28.2,C
2022,10,14,28.5,C
2022,10,15,30.1,C
2022,10,16,30.1,C
2022,10,17,28.4,C
2022,10,18,26.4,C
2022,10,19,23.8,C
2022,10,20,25.0,#
2022,10,21,26.5,C
2022,10,22,29.7,C
2022,10,23,29.7,C
2022,10,24,26.3,C
2022,10,25,23.9,C
2022,10,26,24.6,C
2022,10,27,26.0,C
2022,10,28,28.3,#
2022,10,29,28.1,C
2022,10,30,26.7,#
2022,10,31,25.9,C
2022,11,1,24.6,C
2022,11,2,20.7,#
2022,11,3,***,#
2022,11,4,23.0,#
2022,11,5,21.4,C
2022,11,6,22.3,C
2022,11,7,23.6,C
2022,11,8,24.0,C
2022,11,9,25.6,C
2022,11,10,26.7,C
2022,11,11,26.6,C
2022,11,12,25.5,C
2022,11,13,27.1,C
2022,11,14,24.2,C
2022,11,15,25.4,C
2022,11,16,24.5,C
2022,11,17,24.9,C
2022,11,18,25.8,C
2022,11,19,26.1,C
2022,11,20,26.6,C
2022,11,21,24.0,C
2022,11,22,23.3,C
2022,11,23,22.9,C
2022,11,24,22.5,C
2022,11,25,22.5,C
2022,11,26,22.6,C
2022,11,27,23.1,C
2022,11,28,28.5,C
2022,11,29,28.3,C
2022,11,30,26.6,C
2022,12,1,17.1,C
2022,12,2,18.6,C
2022,12,3,22.6,C
2022,12,4,23.8,C
2022,12,5,19.4,C
2022,12,6,18.4,C
2022,12,7,20.6,#
2022,12,8,21.7,#
2022,12,9,22.9,C
2022,12,10,22.2,#
2022,12,11,17.8,C
2022,12,12,16.9,#
2022,12,13,16.7,#
2022,12,14,12.2,C
2022,12,15,15.5,C
2022,12,16,17.1,#
2022,12,17,14.0,C
2022,12,18,13.3,#
2022,12,19,16.2,#
2022,12,20,17.9,#
2022,12,21,19.8,#
2022,12,22,20.0,C
2022,12,23,19.7,#
2022,12,24,20.3,C
2022,12,25,17.6,C
2022,12,26,18.0,C
2022,12,27,17.9,C
2022,12,28,19.6,#
2022,12,29,18.6,C
2022,12,30,16.7,C
2022,12,31,18.4,#
2023,1,1,19.1,#
2023,1,2,20.7,#
2023,1,3,17.6,#
2023,1,4,17.7,C
2023,1,5,21.2,C
2023,1,6,22.6,#
2023,1,7,21.3,#
2023,1,8,18.1,C
2023,1,9,20.2,C
2023,1,10,17.8,C
2023,1,11,18.1,C
2023,1,12,18.4,#
2023,1,13,22.7,#
2023,1,14,25.9,#
2023,1,15,21.1,C
2023,1,16,12.0,C
2023,1,17,16.4,#
2023,1,18,17.3,C
2023,1,19,18.5,C
2023,1,20,20.5,#
2023,1,21,16.7,C
2023,1,22,23.1,C
2023,1,23,21.1,#
2023,1,24,17.6,C
2023,1,25,13.1,C
2023,1,26,15.9,C
2023,1,27,16.2,C
2023,1,28,14.8,C
2023,1,29,16.2,C
2023,1,30,18.6,C
2023,1,31,18.5,C
2023,2,1,22.3,#
2023,2,2,19.6,C
2023,2,3,18.5,#
2023,2,4,16.9,C
2023,2,5,17.1,C
2023,2,6,19.2,#
2023,2,7,22.7,C
2023,2,8,17.8,C
2023,2,9,19.3,C
2023,2,10,21.8,C
2023,2,11,18.0,C
2023,2,12,19.2,C
2023,2,13,22.8,C
2023,2,14,20.3,C
2023,2,15,17.3,C
2023,2,16,18.2,C
2023,2,17,20.6,C
2023,2,18,22.4,C
2023,2,19,27.1,C
2023,2,20,21.3,C
2023,2,21,18.0,C
2023,2,22,17.1,C
2023,2,23,19.6,C
2023,2,24,22.6,C
2023,2,25,18.0,C
2023,2,26,18.0,C
2023,2,27,16.7,C
2023,2,28,18.2,C
2023,3,1,23.1,C
2023,3,2,20.1,C
2023,3,3,19.3,C
2023,3,4,21.8,C
2023,3,5,21.5,C
2023,3,6,21.5,#
2023,3,7,20.7,C
2023,3,8,24.1,#
2023,3,9,25.1,#
2023,3,10,23.8,C
2023,3,11,22.7,C
2023,3,12,25.2,C
2023,3,13,20.6,#
2023,3,14,20.4,C
2023,3,15,22.9,C
2023,3,16,23.6,C
2023,3,17,22.9,C
2023,3,18,26.1,C
2023,3,19,20.5,C
2023,3,20,23.1,C
2023,3,21,23.8,C
2023,3,22,25.9,C
2023,3,23,26.3,C
2023,3,24,27.9,C
2023,3,25,24.4,C
2023,3,26,20.8,C
2023,3,27,19.0,C
2023,3,28,19.4,#
2023,3,29,20.3,#
2023,3,30,20.5,C
2023,3,31,20.5,C
2023,4,1,20.9,C
2023,4,2,20.8,C
2023,4,3,20.8,C
2023,4,4,24.1,C
2023,4,5,24.8,C
2023,4,6,26.5,C
2023,4,7,23.6,#
2023,4,8,20.3,#
2023,4,9,20.4,C
2023,4,10,23.1,C
2023,4,11,25.9,#
2023,4,12,***,#
2023,4,13,***,#
2023,4,14,***,#
2023,4,15,***,#
2023,4,16,***,#
2023,4,17,***,#
2023,4,18,***,#
2023,4,19,***,#
2023,4,20,***,#
2023,4,21,***,#
2023,4,22,***,#
2023,4,23,***,#
2023,4,24,***,#
2023,4,25,***,#
2023,4,26,***,#
2023,4,27,21.9,#
2023,4,28,25.2,C
2023,4,29,28.0,C
2023,4,30,28.2,#
2023,5,1,24.3,C
2023,5,2,24.2,C
2023,5,3,26.1,C
2023,5,4,28.7,C
2023,5,5,29.1,#
2023,5,6,28.2,C
2023,5,7,28.4,C
2023,5,8,23.5,C
2023,5,9,23.3,C
2023,5,10,23.4,#
2023,5,11,24.0,C
2023,5,12,23.9,C
2023,5,13,24.7,C
2023,5,14,21.7,C
2023,5,15,26.3,C
2023,5,16,27.5,C
2023,5,17,28.1,C
2023,5,18,30.0,C
2023,5,19,29.9,C
2023,5,20,31.3,#
2023,5,21,31.0,#
2023,5,22,30.8,#
2023,5,23,27.4,C
2023,5,24,26.8,C
2023,5,25,25.5,#
2023,5,26,27.6,C
2023,5,27,29.1,C
2023,5,28,29.4,C
2023,5,29,31.4,C
2023,5,30,33.7,#
2023,5,31,32.2,#
2023,6,1,31.5,#
2023,6,2,33.0,#
2023,6,3,32.8,C
2023,6,4,30.8,C
2023,6,5,30.8,C
2023,6,6,30.2,C
2023,6,7,30.8,C
2023,6,8,31.6,C
2023,6,9,31.1,C
2023,6,10,31.3,C
2023,6,11,30.0,C
2023,6,12,30.7,C
2023,6,13,31.7,C
2023,6,14,29.5,C
2023,6,15,27.9,C
2023,6,16,29.5,C
2023,6,17,27.7,C
2023,6,18,28.7,C
2023,6,19,30.8,C
2023,6,20,31.0,C
2023,6,21,31.1,C
2023,6,22,31.4,C
2023,6,23,29.7,C
2023,6,24,30.2,C
2023,6,25,31.4,C
2023,6,26,30.4,C
2023,6,27,31.3,C
2023,6,28,31.7,C
2023,6,29,31.6,C
2023,6,30,31.0,C
2023,7,1,30.4,C
2023,7,2,29.7,C
2023,7,3,30.4,C
2023,7,4,30.9,C
2023,7,5,31.1,C
2023,7,6,31.1,C
2023,7,7,31.2,C
2023,7,8,31.7,C
2023,7,9,31.7,C
2023,7,10,32.2,C
2023,7,11,31.8,C
2023,7,12,32.3,C
2023,7,13,31.7,C
2023,7,14,32.8,C
2023,7,15,32.0,C
2023,7,16,31.0,#
2023,7,17,28.9,C
2023,7,18,29.5,C
2023,7,19,29.5,C
2023,7,20,31.8,#
2023,7,21,32.9,#
2023,7,22,32.2,C
2023,7,23,32.6,C
2023,7,24,33.1,C
2023,7,25,33.1,#
2023,7,26,32.6,C
2023,7,27,34.9,#
2023,7,28,34.7,C
2023,7,29,29.4,C
2023,7,30,32.5,C
2023,7,31,29.8,C
2023,8,1,31.5,C
2023,8,2,31.4,C
2023,8,3,32.1,C
2023,8,4,32.4,C
2023,8,5,31.4,C
2023,8,6,31.6,C
2023,8,7,31.7,C
2023,8,8,31.7,C
2023,8,9,32.2,C
2023,8,10,31.4,C
2023,8,11,29.6,C
2023,8,12,30.9,C
2023,8,13,29.7,#
2023,8,14,30.4,C
2023,8,15,31.6,C
2023,8,16,32.2,C
2023,8,17,31.8,C
2023,8,18,30.8,C
2023,8,19,30.3,C
2023,8,20,30.9,C
2023,8,21,29.7,C
2023,8,22,32.3,#
2023,8,23,33.1,C
2023,8,24,30.1,C
2023,8,25,32.0,C
2023,8,26,32.9,C
2023,8,27,30.4,C
2023,8,28,31.3,C
2023,8,29,31.6,C
2023,8,30,31.3,C
2023,8,31,30.8,C
2023,9,1,28.1,#
2023,9,2,27.1,#
2023,9,3,30.6,C
2023,9,4,33.0,#
2023,9,5,29.8,C
2023,9,6,30.6,#
2023,9,7,28.2,#
2023,9,8,25.4,C
2023,9,9,25.5,#
2023,9,10,25.4,#
2023,9,11,27.2,#
2023,9,12,29.6,C
2023,9,13,28.7,C
2023,9,14,27.0,C
2023,9,15,30.3,C
2023,9,16,27.9,C
2023,9,17,29.6,C
2023,9,18,31.5,C
2023,9,19,32.0,C
2023,9,20,32.5,C
2023,9,21,32.4,C
2023,9,22,32.3,C
2023,9,23,30.6,C
2023,9,24,29.4,C
2023,9,25,29.6,C
2023,9,26,29.5,C
2023,9,27,30.5,C
2023,9,28,30.3,C
2023,9,29,30.5,C
2023,9,30,31.8,C
2023,10,1,30.7,C
2023,10,2,29.9,C
2023,10,3,31.9,C
2023,10,4,34.6,C
2023,10,5,32.3,C
2023,10,6,29.1,C
2023,10,7,25.7,C
2023,10,8,24.8,C
2023,10,9,25.1,#
2023,10,10,25.7,C
2023,10,11,27.4,C
2023,10,12,26.3,C
2023,10,13,28.1,C
2023,10,14,28.7,#
2023,10,15,27.7,#
2023,10,16,26.5,C
2023,10,17,26.2,C
2023,10,18,24.8,C
2023,10,19,25.1,C
2023,10,20,26.8,C
2023,10,21,23.1,C
2023,10,22,25.1,C
2023,10,23,26.6,#
2023,10,24,27.0,C
2023,10,25,26.7,C
2023,10,26,26.9,C
2023,10,27,27.8,C
2023,10,28,26.4,C
2023,10,29,25.6,#
2023,10,30,26.6,C
2023,10,31,26.2,C
2023,11,1,26.4,C
2023,11,2,26.2,C
2023,11,3,26.9,C
2023,11,4,27.0,C
2023,11,5,27.5,C
2023,11,6,29.4,C
2023,11,7,26.0,C
2023,11,8,24.5,C
2023,11,9,25.9,C
2023,11,10,27.4,C
2023,11,11,25.2,C
2023,11,12,24.0,C
2023,11,13,22.8,C
2023,11,14,21.5,#
2023,11,15,23.1,C
2023,11,16,23.5,C
2023,11,17,20.1,C
2023,11,18,21.3,C
2023,11,19,22.2,C
2023,11,20,22.7,C
2023,11,21,22.8,C
2023,11,22,23.9,C
2023,11,23,25.3,C
2023,11,24,23.4,C
2023,11,25,21.7,C
2023,11,26,23.5,C
2023,11,27,25.5,C
2023,11,28,22.9,C
2023,11,29,22.5,C
2023,11,30,25.1,#
2023,12,1,21.6,C
2023,12,2,21.2,C
2023,12,3,21.7,#
2023,12,4,23.4,#
2023,12,5,24.2,C
2023,12,6,22.4,C
2023,12,7,23.7,C
2023,12,8,22.4,C
2023,12,9,22.7,C
2023,12,10,25.0,C
2023,12,11,25.4,C
2023,12,12,28.5,C
2023,12,13,21.7,C
2023,12,14,22.4,C
2023,12,15,25.1,C
2023,12,16,22.5,C
2023,12,17,15.0,#
2023,12,18,18.1,C
2023,12,19,18.5,#
2023,12,20,14.0,C
2023,12,21,11.2,#
2023,12,22,11.7,C
2023,12,23,11.8,C
2023,12,24,15.9,C
2023,12,25,16.4,C
2023,12,26,18.9,C
2023,12,27,19.5,C
2023,12,28,21.1,C
2023,12,29,19.8,C
2023,12,30,22.3,C
2023,12,31,23.6,C
2024,1,1,20.0,C
2024,1,2,18.2,C
2024,1,3,20.2,C
2024,1,4,17.1,C
2024,1,5,19.8,C
2024,1,6,22.3,C
2024,1,7,20.1,C
2024,1,8,18.7,C
2024,1,9,21.7,C
2024,1,10,22.3,C
2024,1,11,19.6,C
2024,1,12,19.9,C
2024,1,13,20.4,C
2024,1,14,21.6,C
2024,1,15,21.9,C
2024,1,16,18.5,C
2024,1,17,19.7,C
2024,1,18,22.2,C
2024,1,19,22.7,C
2024,1,20,26.4,C
2024,1,21,20.1,C
2024,1,22,18.1,C
2024,1,23,8.0,C
2024,1,24,10.8,C
2024,1,25,14.6,C
2024,1,26,16.2,#
2024,1,27,17.0,C
2024,1,28,14.0,C
2024,1,29,16.2,C
2024,1,30,19.0,C
2024,1,31,19.1,C
2024,2,1,20.7,#
2024,2,2,21.5,C
2024,2,3,19.6,C
2024,2,4,18.7,C
2024,2,5,20.1,C
2024,2,6,18.7,C
2024,2,7,17.2,#
2024,2,8,12.5,C
2024,2,9,13.5,C
2024,2,10,16.2,C
2024,2,11,20.2,C
2024,2,12,18.7,C
2024,2,13,20.5,C
2024,2,14,22.9,C
2024,2,15,25.2,C
2024,2,16,21.1,C
2024,2,17,18.9,C
2024,2,18,23.3,C
2024,2,19,23.7,C
2024,2,20,23.3,C
2024,2,21,26.6,C
2024,2,22,24.0,C
2024,2,23,21.2,C
2024,2,24,19.3,C
2024,2,25,19.4,C
2024,2,26,17.9,C
2024,2,27,17.9,#
2024,2,28,18.0,C
2024,2,29,20.4,C
2024,3,1,14.3,C
2024,3,2,13.5,C
2024,3,3,17.9,C
2024,3,4,21.8,C
2024,3,5,25.8,C
2024,3,6,25.3,C
2024,3,7,19.0,C
2024,3,8,20.1,C
2024,3,9,18.3,C
2024,3,10,15.9,C
2024,3,11,17.7,C
2024,3,12,20.6,C
2024,3,13,20.0,C
2024,3,14,18.9,C
2024,3,15,19.7,C
2024,3,16,20.3,C
2024,3,17,25.0,C
2024,3,18,21.1,C
2024,3,19,22.3,C
2024,3,20,22.5,C
2024,3,21,21.3,C
2024,3,22,22.9,C
2024,3,23,24.2,C
2024,3,24,28.9,C
2024,3,25,28.7,C
2024,3,26,29.0,C
2024,3,27,22.1,C
2024,3,28,27.2,C
2024,3,29,27.2,C
2024,3,30,28.8,C
2024,3,31,26.8,C
2024,4,1,26.9,C
2024,4,2,27.3,C
2024,4,3,27.5,C
2024,4,4,26.7,C
2024,4,5,28.6,C
2024,4,6,23.9,C
2024,4,7,26.2,C
2024,4,8,26.7,C
2024,4,9,22.2,C
2024,4,10,24.4,C
2024,4,11,25.1,C
2024,4,12,27.9,C
2024,4,13,28.3,#
2024,4,14,29.6,#
2024,4,15,29.5,#
2024,4,16,29.9,#
2024,4,17,29.7,C
2024,4,18,29.3,C
2024,4,19,27.9,C
2024,4,20,28.7,C
2024,4,21,26.4,#
2024,4,22,26.8,#
2024,4,23,25.1,#
2024,4,24,26.9,C
2024,4,25,28.0,C
2024,4,26,28.0,#
2024,4,27,28.8,C
2024,4,28,26.5,C
2024,4,29,27.7,C
2024,4,30,29.9,C
2024,5,1,23.8,#
2024,5,2,24.1,C
2024,5,3,24.2,C
2024,5,4,24.2,C
2024,5,5,26.4,C
2024,5,6,29.6,C
2024,5,7,30.1,C
2024,5,8,27.3,C
2024,5,9,25.3,C
2024,5,10,24.8,C
2024,5,11,28.0,C
2024,5,12,29.8,C
2024,5,13,28.8,C
2024,5,14,25.3,C
2024,5,15,26.8,C
2024,5,16,26.5,C
2024,5,17,26.6,C
2024,5,18,26.5,C
2024,5,19,24.7,C
2024,5,20,24.5,C
2024,5,21,25.5,C
2024,5,22,27.2,C
2024,5,23,24.5,C
2024,5,24,26.0,C
2024,5,25,25.6,C
2024,5,26,28.1,C
2024,5,27,29.3,C
2024,5,28,30.3,C
2024,5,29,24.9,C
2024,5,30,25.1,C
2024,5,31,28.5,C
2024,6,1,27.9,C
2024,6,2,31.0,#
2024,6,3,26.7,C
2024,6,4,23.9,C
2024,6,5,24.2,C
2024,6,6,26.3,C
2024,6,7,25.2,C
2024,6,8,25.2,C
2024,6,9,26.3,C
2024,6,10,30.0,C
2024,6,11,30.3,C
2024,6,12,31.0,C
2024,6,13,30.8,C
2024,6,14,29.2,C
2024,6,15,29.2,C
2024,6,16,30.8,C
2024,6,17,31.4,C
2024,6,18,30.7,C
2024,6,19,30.6,C
2024,6,20,30.7,C
2024,6,21,32.2,C
2024,6,22,32.4,C
2024,6,23,31.1,C
2024,6,24,31.0,C
2024,6,25,31.3,#
2024,6,26,32.1,C
2024,6,27,31.8,C
2024,6,28,32.3,C
2024,6,29,31.2,C
2024,6,30,31.1,C
2024,7,1,31.7,C
2024,7,2,31.4,C
2024,7,3,32.6,C
2024,7,4,32.3,C
2024,7,5,32.9,C
2024,7,6,32.9,C
2024,7,7,32.6,C
2024,7,8,32.0,C
2024,7,9,32.0,C
2024,7,10,32.0,C
2024,7,11,31.9,C
2024,7,12,32.1,C
2024,7,13,31.7,C
2024,7,14,31.0,C
2024,7,15,30.5,C
2024,7,16,29.0,C
2024,7,17,32.2,C
2024,7,18,31.6,C
2024,7,19,31.7,C
2024,7,20,31.4,C
2024,7,21,31.3,C
2024,7,22,32.0,C
2024,7,23,32.9,C
2024,7,24,33.0,C
2024,7,25,31.9,C
2024,7,26,29.1,C
2024,7,27,29.1,C
2024,7,28,26.6,C
2024,7,29,29.1,C
2024,7,30,30.5,C
2024,7,31,30.5,C
2024,8,1,31.0,C
2024,8,2,31.5,C
2024,8,3,32.1,C
2024,8,4,33.9,C
2024,8,5,34.4,C
2024,8,6,32.7,C
2024,8,7,32.7,C
2024,8,8,32.3,C
2024,8,9,31.9,C
2024,8,10,31.9,#
2024,8,11,31.7,C
2024,8,12,30.7,C
2024,8,13,31.4,C
2024,8,14,30.0,C
2024,8,15,29.8,C
2024,8,16,29.8,C
2024,8,17,27.6,C
2024,8,18,29.2,C
2024,8,19,29.7,C
2024,8,20,27.3,C
2024,8,21,27.0,C
2024,8,22,30.0,C
2024,8,23,31.1,C
2024,8,24,31.5,C
2024,8,25,32.5,C
2024,8,26,31.9,#
2024,8,27,32.8,C
2024,8,28,33.9,C
2024,8,29,30.6,C
2024,8,30,30.8,C
2024,8,31,29.9,C
2024,9,1,32.9,C
2024,9,2,33.0,C
2024,9,3,33.6,C
2024,9,4,33.5,C
2024,9,5,31.3,C
2024,9,6,28.0,C
2024,9,7,30.1,C
2024,9,8,28.6,C
2024,9,9,28.8,C
2024,9,10,31.0,C
2024,9,11,31.9,C
2024,9,12,32.3,C
2024,9,13,32.2,C
2024,9,14,32.3,C
2024,9,15,32.8,C
2024,9,16,28.9,C
2024,9,17,32.9,C
2024,9,18,30.5,C
2024,9,19,30.3,C
2024,9,20,31.7,C
2024,9,21,29.1,C
2024,9,22,29.5,C
2024,9,23,27.3,#
2024,9,24,28.0,C
2024,9,25,30.9,C
2024,9,26,32.6,C
2024,9,27,34.0,C
2024,9,28,33.2,C
2024,9,29,32.2,C
2024,9,30,34.3,C
2024,10,1,33.1,C
2024,10,2,28.4,C
2024,10,3,27.0,C
2024,10,4,28.6,C
2024,10,5,29.0,C
